customer_id,Recency,Frequency,Monetary Value
1e52c15601d77a67ae9147cc3bf9a3c2,230,1,398
1e52d516902c7bd46d0532ccd79b1913,475,2,748
1e5398e6f92206cb1cf6c0b54f8a702e,461,1,62
1e5444b2da8654b906232d77912d59bd,294,1,510
1e554bcad741cdbd400edeab24e5cd35,74,1,130
1e55e11616a0caecb3c3063f51983422,148,1,478
1e55e11e763ab33050725d0e90174464,248,1,163
1e572b5de1e769de620eb5fb19e7e7c9,349,1,313
1e57acebf9849b1d7af7c21c14c1b99f,346,1,611
1e58bb2e8c2bf75bf837008ad1c1f433,282,1,1418
1e59262647f8865c06d68c802a5eaaeb,223,1,247
1e5dec3847fa11b24069995161a7b95e,284,1,73
1e5e95db9f9bd3926b92b0c6b9aa523d,195,3,1928
1e60968b7943dbdbe2a7bb3aefd15c4a,229,1,99
1e61bb90b840b1575ae73d90c72eda3e,36,1,222
1e62052e5c3c4cfa49744aa23e72a24c,203,1,792
1e645dd1b963f8a4de3431d3d8ac3d5a,467,1,589
1e6464592f06fc3b7896b2a778fed210,120,1,253
1e6710617d45cc88fe235ce34480d5e3,537,1,107
1e676975f5d02c11f260ab411f889462,355,2,959
1e697187676fe91e722de05d499bb799,386,1,300
1e69a7ade061300184ff903107daa599,221,1,340
1e6a783e21d69b815d0bb29b75622244,115,1,215
1e6b1d1d9091b9b2993e08ae393ff843,157,1,399
1e6b20395bc9690fe6735e6b6e0d2791,452,2,952
1e6b3b686959e1b1bff43b2673ac184b,85,1,88
1e6c071043244f9df9cd4c58972f13b7,157,1,228
1e6c3935d8ed138aba875d9ba69c9f01,180,1,1009
1e6ce5289bcd4e007ac2ed4a271745b6,214,1,578
1e6d2ab66fdc23fe97ac091057970b6d,418,4,5207
1e6d7c07f42a314237ff8f33f85812c0,201,1,501
1e6dc17adde78e52b6fa5e634f4454e0,424,2,521
1e6eb60a6afbfdc9aabb0150ca76fb2c,387,1,309
1e6ed9bd2eefb091a43b488f803f5a7c,462,1,195
1e6f0994c009e61f06c1ee96f53f09c9,453,1,188
1e70248c64829f54e02845cc16e25638,359,1,186
1e7097be947ad5d0f7819bdc9d8d7d0e,514,1,6327
1e716a50e0e3b10d59c2284f6ff642ed,441,1,355
1e728b530adb1a64bd4e2a3f728e65e5,236,1,84
1e72930fe3f4d228cb1e52f919fd1900,187,1,44
1e7383de60b7725b15ba8ccbc0fae3c2,437,1,267
1e73d470a3cecbc85e8e5c0dfafbd156,405,1,169
1e741211c960f8d4880e21cf39118cc9,462,1,1779
1e7494c847d6a45f6503c7ac3eb4222c,301,1,292
1e754927d4fb748a6a1f8fd811550fb8,351,1,357
1e7586e6b00b3d601db2b79455119075,157,1,504
1e75f52b3a8f44f54d133b711b883f93,53,1,181
1e7665bb564b08b59fcd12870bd49351,313,1,132
1e768d33fbf7bcb709bc434e156ca543,216,1,313
1e7765a9405dbff1c71feb88d082805d,316,1,332
1e77ca4b55d1249c3c4f45b4e41b7767,306,1,247
1e789ecefed2a827fc7d5db1f20919f6,321,1,265
1e79495ec1bed473073aae92ff090b2b,398,1,145
1e7a2d6aa124d8f78af6e31b5e9cabad,223,1,80
1e7a6156e7741bdadcc3871c9d47bee3,139,1,56
1e7c82a4566c2e1aab297d754e9f360d,168,1,502
1e7d7bb33f7619727525535c0a64c16f,72,2,887
1e7db3e12cc7ca34014fbc24ae190920,229,1,637
1e7e41aed1b2fb384f3e8c4a63b59fc2,440,1,1142
1e7e6097b7791ac066908d6e26110cad,338,1,314
1e7f3aa3342ec8a73253416133167cd1,213,1,206
1e7f48be9fc106bd283fe57cf3952cc1,250,1,267
1e7f58782e6b349b998f081f41c7dd09,376,2,341
1e7fa867913381761b548396f8c5cbb6,147,1,51
1e7fc41a3c8e759331fbd680f1447531,516,1,238
1e81587ab2633b7b134efc91983f01bb,229,1,209
1e81e09896d6a07e144b3b7a0efc59d4,34,1,165
1e81e9225f5ee14fe675197a5ee8b337,21,1,171
1e82d66d7d43ad6c9973020263131d49,215,1,397
1e8335fd9d2436f676aeb0b81b167968,534,1,57
1e833a2651ffdd54786a1743d54e3e9d,196,1,378
1e83e3a6c96814b83159fc4bfd467c9f,444,1,340
1e83e8a44b09e206e093c7b486573672,73,2,1943
1e85ad2cf60fcd8b3668f0f9a403e846,364,1,679
1e85d1d3ecbe271f8410d13ce6bc189f,290,1,116
1e86f85c847ba1d29cf9c30fac52a78b,281,1,613
1e878f69ebf0a48f7ce75f4f66e65e44,280,1,597
1e87a5884d54659f918bece1cf475a30,248,1,251
1e87bde63f0c69ced8c89104f60fadf7,106,1,444
1e887ea4fea3832176079f70db143f08,10,1,1432
1e89d084ae4ea90e522cc5158e8c98d9,315,1,774
1e8a5806ca2c2ea36811c73ba6acc6f9,20,1,212
1e8a66e459a8c05f70b6f1ae92d15658,379,1,62
1e8a97df3746751676f7f65e4748ae3c,144,2,251
1e8ae2128137cd86fb6cc9d0445fcf7c,242,1,960
1e8b30d6e210ba8ec1f3d0fc9da014da,23,1,484
1e8b70cce882badaff158c24c2b9eb24,481,1,336
1e8bc2faef25efa8fab9d52f1f12bf7f,529,1,151
1e8cca7349206e0b563c2c4cf326d8ab,124,1,836
1e8d38254b74212442ed7c9f40e71c26,283,1,257
1e8ed90c0d2de9aab166e5761db0dbae,66,1,407
1e8f48ab684eb8579e95a5bb8fad91fa,205,1,296
1e9010d2a42db2cd24df67130a814552,212,1,298
1e9197e682c28e264c48bbb98b992237,130,1,1334
1e91dd1551829ea44f53c92f52cd3a16,92,1,1520
1e93052ca04eb5b8acffe45b9b6bb66c,307,1,139
1e93f9122819a2fc4958a8d2a3c00fdf,255,1,239
1e940198a8b1731fb11dc7df8193d18f,66,1,344
1e94ccce836082ef728f8afbb62b74f7,411,2,806
1e9617c2583b0542994b36a4f3136312,573,1,560
1e962724461d2c0db4644277169082e3,300,1,121
1e97c482b4c9ec386bf5ea4584289a70,125,1,325
1e9b4f7f89af6cf3db0a5a1f92241cef,189,1,201
1e9bc681338a280c628aa086fb9d573c,144,1,93
1e9bf8e5b78ac7f494ee92eb559fc8c6,349,1,496
1e9c116140b156ffae7f281d9a4918c6,410,1,86
1e9ccb0ada894b43b7a38a3313d67b4a,112,1,190
1e9d50e8cc7efe73697d7f8a5029f806,21,1,425
1e9de4150d4925cb28ede9bc402f112c,124,1,585
1e9ebbaa6a3a66ad3f47d4480be0bb95,597,1,963
1e9eeb2f925795e8b93e7e35e8ae3561,272,1,179
1e9fa0158ae3b204846d94031fea875f,13,1,88
1e9fcfb163cbbb23c71dabbd9167f73d,19,1,202
1ea121b29441e4495f89f55c9b40f8fa,450,1,431
1ea1838176ad1d3fade10cc835297e85,124,1,476
1ea1d68c624077373615c64bd4ab6973,190,1,160
1ea1e0acd2233a58407899ed25e9cc8b,109,1,264
1ea35c53f405ef3bd83e82557bff55c8,408,1,115
1ea38599e1e6f0c11fc2c9675e20d103,332,1,87
1ea4618aaa18d40f46187da578a907ec,110,1,132
1ea4e1f76c37e11e1b90286ba8ddea0b,382,1,172
1ea501a1e16bfe5955a10cffaf56a249,188,1,257
1ea5fb5787c5b2dd073d39870b9fcdcd,323,1,709
1ea622900e01800560a43bf44dd98a80,188,1,563
1ea64ae36c22ca7eb9821462af7418b3,274,1,308
1ea65ddb35b66437e159550e6e239501,286,1,132
1ea68e64acf2c139dfb05f7f10783ca0,309,1,169
1ea707801f2dd940c8c60d0f7046c765,33,1,226
1ea7480606f35969c5841241e8992a68,523,1,262
1ea77707c286e5de1d94243406e1fb06,267,1,216
1ea89c76861f8d24f1b29f19568cd176,277,1,343
1ea90eacef417998418616131b63ce69,188,1,342
1eaa04276bc9e7b270ca6115c2fb2d50,473,2,819
1eaa53faf68bb4c2a2d95a56b63aa8b1,171,1,144
1eaad07729f8be9fda642087be10056d,227,1,58
1eaaf5035431353890f2771af98ec60e,131,1,229
1eab1aa8050d859f30b03df0f9b01f9a,16,1,375
1eac9ce6105acb661b50aae419fc07ea,183,2,545
1ead5f5c37bde289f52f322c4c497c4b,383,1,1197
1eae064dc3a9b6bf4a9c55e13e1b8939,75,1,487
1eae1cce4c03f0915482bc43c7427c75,276,1,329
1eae8034d9871bd55b4c6720e3a226c2,110,1,201
1eb10c8931ef3b01cd2cf7a6712809b2,241,1,206
1eb285dfda5f74ef3d8cb36f4aaddede,494,1,339
1eb299821235e3be253d50689d517061,30,1,1508
1eb2a53247c743ebd61472ca107eab6e,132,1,277
1eb492e4bf295a22e567c08f24399a67,226,1,1085
1eb6f015c37dc8e3f5b531fbca809a49,114,1,4240
1eba2c022ae2202d0999a7c547671f7f,394,1,258
1eba745c400d934b852d79282038a152,495,1,67
1ebc9696f3563b0bd0b7a36d02e952c2,105,1,137
1ebcaa4880a924804df1ea3656e1c623,586,1,626
1ebd0576563f72dc090bbfb7c4068f45,129,1,233
1ebdcbb5bd99c4d9e817642814564bd3,152,1,223
1ebf16b38edac7b012833599d86454f4,116,1,244
1ec0ad42e5322411fb77ffd972be6821,181,1,251
1ec10ef3846663625725d95e43231203,40,1,196
1ec1b240d9ddb1c47d6c95b1a995235d,335,1,216
1ec1e474012a40f81dc40c69014fb4ea,20,1,144
1ec2c082b73cb50cbf52bf5638c9cbb3,121,1,306
1ec407f6f6e6cd3d5dc1022e970c8220,122,2,619
1ec52a2fda0a61ade7cb2c70b98bcedd,269,1,341
1ec536e0e33d1a559b917611ccf1cd69,237,1,332
1ec57b340807a14b1313c0013b3c4eb4,226,1,59
1ec5ae3f379b00351536c77ac6ff6dd3,455,1,174
1ec5df023b06830ce9f97595b72ba625,274,1,218
1ec6c20e33eab249a68194eeaacea816,232,1,271
1ec6d0e485a58f8333544aed2356b852,150,1,106
1ec6e5f5e1b3db61b2a2cd862d8038d2,481,1,73
1ec820e535daa16788f5e30539db7428,271,1,663
1ecb813183e9fb7af916c6c474f12b78,221,1,163
1ecc0b26d1a45776622af6fbe24bb63a,356,1,523
1ecd101a60ed0bc8570a0fe79d04a9c8,447,1,340
1ecd17c402c785d09ae376026565fd28,31,1,229
1ecd5e139fbbcd7a6b6eb3e30ed8cc6c,130,1,184
1ecd872d7c87a92bccd42e450cc58031,18,1,144
1ece9a0e183836edb1cfe0f361c81984,509,1,813
1eceb665cb829184fd4e3d2313d8007c,109,1,169
1ecf2cead37e9a5cc687b95e79811e20,42,1,146
1ecf79b2f5ad7e9afa392af18dc22ae6,44,1,455
1ed1f7f1679bee0089061c9db1bd783a,398,2,248
1ed33fabc1b564c5debaebc6af495e0b,239,1,325
1ed352843641a9bc726c922805742889,268,1,227
1ed5829d1ab84b4f5c01629f3ea446f9,262,1,104
1ed5f142661881ff90229873b5c0df18,196,1,155
1ed627696a9557c23de62bcecdfa54c8,23,1,278
1ed84efc3cd02068fed9152c54316bcf,282,1,246
1ed88d4d3acd07ec097e6929d388aad3,382,1,55
1ed8e966f81f1696c0ac0d7be843db8a,356,1,351
1ed97d199d05210d3de8fb7dc0ac9e8e,271,1,316
1ed9af8c45976c98adac3f4a59ab262b,227,1,355
1ed9ddd5f28a56690a7bcb30fe9d1e61,328,1,601
1ed9f26912354b9e99664f00f28cf5b9,160,1,128
1edbc38ed40cb9cdd110a942942b152c,244,1,155
1edebfa1ab57cdb2dc4ad98d329a0577,412,1,149
1edf4deb02241e161f8364b5f3ba3b06,346,1,715
1edf9d03768ec49c00228cc63334e6bb,254,1,499
1edfe222c4ca7a1b3c561f4a2d685b40,490,1,204
1edfe3ca8d97195078537dcff2ae7be2,377,1,98
1edfe99cf594f97c0bcec52850d3ba57,359,1,213
1edffe3d004f0b20e77e11aa489076f5,115,1,163
1ee115cb16d5bae5f1fa699870281e70,15,1,255
1ee1aa6d721e29fc26f2c4aac3d615ab,68,1,652
1ee25b4dd2916ecfc643f05ae869b8d3,208,1,116
1ee26eaf8d2c8aa0b33f6a7cd6659580,390,1,238
1ee2784815618a9115a6f5ef12a69d1a,233,1,49
1ee27e3ae93ad59224094a4ea0c71dc2,147,1,4300
1ee38c48e009ccc32f5ab7fd7ee65650,230,1,397
1ee3b4e69e4b9c22774a70fdf4afa78b,294,1,844
1ee3cbb6a137faf4788a3fef268e3eae,346,1,223
1ee3ec9d5333b16daa6e58a6d738fb94,35,1,204
1ee42b320be100d406f7bb7b7acb8a14,285,1,786
1ee4c408500cf3ada6de1a07aa11e084,475,2,538
1ee5a10ef9c5e96ac9a7ef03a6d79cb6,187,1,813
1ee5b0e26a2fbd9a4c52d1137e55ff9d,120,1,394
1ee68e5d9aee3ee39f6aab702de9d5c8,153,1,110
1ee6bd0affc5924f72baf23340ba83ae,462,1,234
1ee6cf087f088e18cf0c89c3220b62f1,345,1,464
1ee8d4a5f182a64ee49185d3c534f3c4,118,1,659
1ee910b8be2fb6a731b54edf304e1b6f,166,1,465
1ee9e5c4b6f552e34fdd8a64d98f56c5,418,1,174
1eea1926909d76092ca561c81d6f692d,153,1,525
1eeab563ee7a786bff818839874fba3f,216,1,956
1eebb9650cf6d87e7275000c675a6d65,377,1,317
1eec8e1bdba268aa58a4da8d95d94739,454,1,891
1eed64a33be0c6e7f682322f9890191e,39,1,110
1eef7aecfaf102d8e3ac486569a2519f,166,1,382
1ef2a5f167ee2ddf65ed15b46f78b7cf,204,1,1292
1ef2f8b84b3cba05855545590e365e65,514,1,196
1ef3122207584f16de7f48a317bcf179,36,1,87
1ef356dfbdcdd658262d178fc84611bd,214,2,570
1ef42abe04ae66f45e23992767d262e1,214,1,238
1ef632982d8b163acb60a2aa6539b49d,352,1,234
1ef654897cb6d035dabcf0d8063dffc9,117,1,790
1ef6a1d949703afd7a74347aed3b0503,139,1,135
1ef771a737cd7ccbbb5407906939629e,204,5,5123
1ef88c832917cd2a5f4a4502dde2cffe,160,1,197
1ef93b70f88c26e3c6c49238d9edeb06,85,1,219
1efa9b085b8519072a58faacd095fc2b,284,1,144
1efb143235a4b39b36d45b46207a46af,225,1,138
1efb4a0f5e6617e5441eb67e2a176067,283,1,165
1efbebfd060752700e4f64aa096396b8,304,1,147
1efdc68247b459662a939467eda85740,118,1,144
1eff2e64257e7d20b58bb7de13f000b4,58,1,196
1f002646e8e36047b4be779104d4c1cf,93,1,111
1f00d2a063576c8ba62d09d1c59a0c6e,83,1,309
1f01be0efb43b8e7c3dcb05b197fc83e,404,1,359
1f0211f655ce37d41c611f7ffa8849be,235,1,443
1f0398124d2afeaa8ed34e3be1eddffc,27,1,109
1f0509052d3043f28b3b508a7cebfc31,385,1,425
1f05c750f427d6a956532739213b9f5b,127,1,359
1f05e8e092a82c4672eb3a389fb85b48,58,1,1494
1f0714f75388780210db954e813416e4,240,1,97
1f073581be6035a5a8786f39b2bff0ba,45,1,307
1f085946ebcb56e5ea64b0b902e1cc8b,137,1,93
1f08769376d59f24b14e6739112d9652,264,1,120
1f097d54a793705323ec9d614bc7ca20,137,1,255
1f0b3099c60783f6939ff11c74ad2b33,28,1,99
1f0b4387cd8d90b3ede42b9b1440563b,483,1,163
1f0efc3701929510097a0dfabfe64168,74,1,108
1f1089f7fffedd740c72bed29ff77faa,79,1,267
1f120499af090bbc76911420dd1f93ad,587,1,102
1f12531b233a9af6610c573370e096d7,339,1,274
1f12669320234d7995d1651289fa2b26,542,1,278
1f13a9716fb2039f8df0a0dfd8bac2f8,16,3,855
1f140f58fd390b82121cdeb84fc169ab,551,1,262
1f14cece5da31d108e380c174f68f552,482,1,1512
1f158aaee60e88bec053b05d2224cda4,419,1,153
1f16347ffdba1e1e559fcbf1498b305d,34,1,174
1f17255d680def492ca40934dd5b9a51,356,1,139
1f17641a9f9ad86c56fa3f3401102857,464,2,1932
1f18edb416441cc1b371a2280da8821c,311,1,211
1f18f0c4db52786af00aae82566348f4,99,1,609
1f19b785d6301de4dfa52a5bad36392b,458,1,73
1f1ab863d273f133c7c9a9ba38f9b073,586,1,65
1f1ab870f9037c07127853672afec70d,207,1,255
1f1c78fcbcac0b1245df745efc0122bc,384,1,547
1f1d8d0ec01ab143642c72a223f1d809,454,1,174
1f1f2e0250e6747b645a62874bbfd358,189,1,61
1f1fc48daa24df1935daa7127dae2cd8,44,1,157
1f205e2eaa10ffbb8ff6b65baf45c5e9,359,1,227
1f20df13b6bf8133c4b522afaa65f0f8,20,1,110
1f214d185d2159472c1d4d0cdc87855d,407,1,331
1f22ecb07d25446bf52c51afa93cfa3b,24,1,1319
1f23d911c12d292d98062d2865911421,91,1,236
1f2476fcec527fcfd0cc42dde61c548e,145,1,159
1f24bdeee3c43d9e0f0f1ec70ddabf61,46,2,400
1f25cb84d69fb0538ad7893e5e3cc34b,113,3,1057
1f26419e119f6f95d42d47441942cbc1,330,1,497
1f26d46c30c7f3d52ca405738e5323b8,389,1,313
1f28d9764181f4c65e28e21c2450f9ea,327,1,130
1f2adb592a0f5c87c97a8d0263bef115,274,1,343
1f2bf1747024339d1244de142d1ed2e8,272,1,1873
1f2c5059dad2c277b3b338163b49ca73,198,2,608
1f2c9b0a8a2102d040a1d456d9a08cbd,33,1,72
1f2cbf67251c23083af82eb26f9ae46e,251,1,145
1f2dd1ed628406462e98fec4c910f008,279,1,126
1f2e05f8161068dc13c23273c778a141,268,1,184
1f2eee2a05c39eeec6b09e24668354a0,53,1,109
1f30bc2f32c020750201a5681a51c625,56,1,298
1f30d4af01dce28b64986c9ae7dbb3fe,431,1,141
1f3134e247f3bb66b9aaecd65382c587,373,1,126
1f31610badc44c438c8e3d1651e750e3,576,1,382
1f3249b05c550941f79aa9b37cecd97e,176,1,272
1f33932920384e451c1f95e931ed6ea2,214,1,102
1f33de2860252339c526feb6de7f1b91,336,1,136
1f344e658ffa196ea41358e684ff9085,386,1,324
1f3616d9b523b79b9db2d9a1c83133b1,235,1,145
1f36efb7943a2b11386917315f16414a,322,1,214
1f384d009ea1f061ecdf85fe6838173a,29,1,204
1f38ffcb59d08215983357d6d59404ac,198,1,73
1f392045eda091988f1708f723841d7c,429,1,88
1f39c857414cb59fcada39182e1a81e2,118,1,768
1f3bbb22d9ae7c8c560c0fe6bf56ab04,21,1,105
1f3c0c324fc4c5249da814054b2aaf10,464,1,290
1f3ce77f87e0342edda9506a4d045e69,183,1,47
1f3d63280f3cdf6f36abafcef82479ae,380,1,389
1f3df785e9dc2144fdd0cdab14aa9422,161,1,363
1f3f06e1c78c064d127de4a8326baeed,31,1,115
1f3f63978e635987c3063bd1005037f9,9,1,551
1f3fbd7ee39502db33ba855076af20b8,211,1,495
1f3fe7fc12dbb34bd15e64c214657199,495,1,100
1f411180ef22032e1bbf9ec7a94a6ebf,45,1,631
1f422237b9ea14c9d78f55bdb74e12a5,282,1,138
1f4296f408415fc3c9e701577c7350f0,509,1,744
1f4336c3226edc8d2c691509a44ac5d4,494,1,192
1f44054faaecb5ba43ca49625fb81767,44,1,99
1f44907a2615e6d9867807d8bb2fa694,470,1,566
1f44ea8774d632324aa59b85e66eb84e,460,1,441
1f4579881fb0fb755d56d2f832d64aa4,93,1,2001
1f45afd2a70585e3951b610c137bcac9,52,1,453
1f46c0ce030634c7dada0593638d8ba5,324,1,196
1f4928c782d36f9d8a1be46989b2014c,513,1,312
1f4a3983dbe5e967482c2f5569f962e0,249,1,73
1f4b29fb78faa282b122b491ce721aaa,53,1,210
1f4cffb6645eae7e8f7be7047470efb4,542,1,184
1f4d4a815f48fce596126d67654f8e49,169,1,481
1f4d527eebd767a02699b408223bdaec,458,1,61
1f4dd20e59017acccdc1888bd80fd381,358,1,74
1f4ebf25894e7c8c46e382a20a90e457,361,1,178
1f4f09ffd3fd8fc7017d2014b619f93b,170,1,205
1f4f2aa006242f480775f41e43428e52,176,1,364
1f508e60fbbe74dbec28e4013599d0ff,80,1,280
1f51547a6dd337a2f865dab288c851a2,303,1,1454
1f52629bd64b89ba7fcd967bd59e2b52,199,1,149
1f536df9b5c0b4aa6a19fedefdae3ef2,20,2,817
1f53a28536539df3fecec45ae1e212e8,41,3,3071
1f53b88248f7dd4c47d69eaeb0da3d88,45,1,388
1f53ce3e279f1272b2fb964bb2ba25ed,196,1,80
1f5432901a51397060ee6a5578b3fb02,25,1,430
1f54f304e60b0d852e6cb92d5a727408,208,2,506
1f56142352e84fad29d2bf8cc9123a0b,328,1,581
1f56d75faa1768d86795bb3d027e9afc,181,1,160
1f573df1f9235d6adb61335046c51f0f,132,1,92
1f577f9d2fc2b5baa6d19772989201f2,208,1,100
1f57ba007f9b05f63b26f5d666b2c448,487,1,916
1f586cd6aa79633f178634358bba566b,200,1,228
1f59d3c3b06cb7af1f689cbd62f03ccf,176,1,569
1f59f1a9f0d35968adf353c1f7a00b86,456,1,441
1f5b7bdb5557858a31118800110efc0e,356,1,381
1f5c49019dcb5f1f9203edb025cf6e40,89,1,171
1f5cf8f78d703ec25877401e90991f01,210,1,125
1f5d76d001fbafd4fe83dd4ad655507a,170,1,417
1f5eec9b918893bafd7b2e88c9abae7e,302,1,82
1f5f0061a49ddd9812d48ad07c1fb276,346,1,150
1f5fbde4ce7188872a5f4521dc3c636c,280,1,225
1f61ee96ec34ab3d759fd79b80e1dc90,528,1,209
1f620dda2a963087545df74707c61756,363,1,114
1f6264e4bba67b9a40a0192ad3dc647f,99,1,398
1f6303d777fbad09ff64a4377ed1751e,192,1,107
1f6367edb0fea9f9e46e166da67406ec,276,1,170
1f63a40f124533574ff2c7b9b9ba8b0a,287,1,505
1f642a984771461accb55dcfe92e5546,279,3,1556
1f64401d6544c420706208f5ba68878c,413,1,371
1f64fd6cd9f5fa072b3c962846d0329d,283,1,341
1f65a349694b2cde16766eb2ba100770,166,1,302
1f65b985510dd34cd39d7c91b7663c9d,415,1,459
1f65f8bf7307ea4b643dbc85bb1bd613,235,1,371
1f6669d922106a5e761cfba1ede22a1b,175,1,401
1f66a12aca6f4ecbed2c0628570e81ee,213,1,224
1f66e8e77f5f40caaf63d93909ae7c39,160,1,109
1f66fc82e0bdea99074a196c12a1daf7,272,1,688
1f677dec307820f316714f9ae7ec13e1,347,1,373
1f68f3d5a98b660595b50cb5572c97e6,216,1,109
1f69219bc86e6918b4751692323de642,328,1,265
1f692e0c3081b4bcdb48b8b84e2359da,82,1,72
1f6a5f79972b5203849c98f33e309253,461,1,797
1f6b5e8bdb35c6c1c6f4611cf5bf1247,360,1,753
1f6d0e8b368a3323758d0bc3e50a9070,218,1,329
1f6d48610f32c723924f9af3e88f1c64,346,1,118
1f6da708e9a7bd7314954d85603fc0ac,409,1,368
1f6e3a4d6b7d81972bd5086cbd4e1d7d,412,1,513
1f6f1fac63b90bf2a475d367cb91bd44,245,1,124
1f6fc131f9f008a0a25d88d49f5f49b0,120,1,82
1f706bf3d8588cd35fb75513b2fcd780,161,2,622
1f720536a27cc2719dfc952d83b1e2fa,426,1,440
1f720a4ed168812c1dbf280e2a6c3638,121,1,212
1f730c825bb084addd4914f9c2390f35,195,5,4264
1f7382dcdd780c477d322b039420b67a,133,1,263
1f73b8d96eb1eb055c97e35911faac36,417,2,497
1f73fd0bd472605d9223321dd48ccba2,236,1,257
1f76503cb2700243314d3c1986bf251a,89,1,251
1f76b2116007307fb127ce70e489e0be,451,2,1186
1f76cf66bda003e9c7d11707e524f0c0,212,1,107
1f76f5c883109a343cca6b54c0303144,361,1,853
1f77259d3e33898497c3836439e3c694,188,1,318
1f773c8d8bfac690beddb97b2864f74f,302,1,179
1f79ab9301eabef4e5576df4a5b2a915,194,1,147
1f79aef39bbaea74890551c00f8944c0,67,1,358
1f7d9afd77ceacfa0b5b461a50818806,117,1,229
1f7dc38d123a145e63608b9825f615ba,190,2,822
1f7e319345bce2c98e006c0d70875095,165,1,51
1f7e585f18385c15b191a1f9dd84639a,195,1,78
1f7e66899db77ffcb466b245bd594df8,39,1,130
1f7f0fc2f33d75abbffc9600b86adfb3,198,1,327
1f7f84f5a5c00fa9a6ddfaa02a3803bc,542,1,102
1f7f9efb50fb97b69e599f22c6028382,150,1,105
1f7fccff258c4c642f0cc302fc49e592,388,1,280
1f808388d1da8941a861cf956b230666,77,1,374
1f80b9b457fcf4c37779dd5bc661b9ce,200,1,184
1f80e2d0cc571920e312b26856aa7175,434,1,190
1f8201a7ef707def40afb6494fce6658,189,1,191
1f8296459ad21ebbd6ff57b604df2f72,162,1,726
1f82a45bfd1d8e50793443de86f20df2,571,1,491
1f83c87997168e248ea52ad3453b069f,451,1,273
1f8606e742ec7d59838440f20e7fa23e,204,2,1079
1f87a258162d16757d98ed7e0342a316,385,1,134
1f89d919aba97d8741589b2577ce6573,273,1,186
1f8a812f37c3d595f72c0ff5b85066f6,115,1,94
1f8b0205c817601be34a7fceb7228dec,246,1,977
1f8b38300bb7bf1d1e94ce980a02b550,34,1,854
1f8bf49a0f5a33b1425fb3a7afe0431f,84,1,275
1f8c4859cca0383953a27fab25838c82,356,1,312
1f8ce2bb265b695caa82dd35a3bd0d10,130,1,452
1f8d696868b5ead21364cd06fe8d40f8,212,1,101
1f8df0992e6a3201b946e9305478887c,226,1,212
1f8e9d1e0aa35dd2eeac2417526445e2,65,1,164
1f8f2b30839c516303367fe0955f69bb,187,1,362
1f8f96aa48b35fecae89ca2b52dee79a,465,1,216
1f8fe329a7bbe10d0d0b4bf167014beb,269,1,212
1f90117a847636892e3c5bf569f2ac68,232,2,305
1f904ed63c7126a173521eea1b290102,329,1,235
1f9055acd90980f8ebd38cd424637ec1,351,1,1021
1f9127ae1fce2f368bfc3837ab3b1f69,116,1,1268
1f913844457627bf215281a9214393be,477,1,142
1f934453ed76a3daf9da6fb0445e90de,110,1,168
1f9424e244a3f342657f259ffaf6dd12,119,1,252
1f94ca08f25a8a28bb3420b3470d966f,197,1,1073
1f952929ae8c3ee57644aaa153eb737c,40,1,166
1f968948ffbb74354eac12058c6fa4c2,550,1,63
1f97200bf757bf93f1ca744a90b1df1b,138,1,189
1f9729b02f212888228746412a90f421,303,1,129
1f9756abd497b76eeccb492bfe91df35,128,2,1135
1f977702abec9b27c57c36d3bd862f6f,37,1,294
1f98d2384ff7a372e6a2d3bb75cbcd54,94,9,15886
1f98e3467d2b48dfb44fc12b137d3447,239,2,1090
1f9a1e26169cbfcd6803b943013d9fb6,224,1,364
1f9aa6c9eeaa21fe0759d5dddff6c48d,272,1,655
1f9c48f49104615ed8ccf11a0d2b6865,66,1,237
1f9c999a258e902ad91126ccfce5242f,276,1,181
1f9d583591df9b062b4b97096678eb06,310,1,141
1f9de30d7f394a1c24403cda4ce319cb,114,1,1309
1f9e0baeb7855a52bc3106527c4f9276,215,1,109
1f9e5063f4775f58e37fcee48b6d9538,61,1,206
1fa03c95aad1b3bcadf47ccfda4cf160,158,2,1163
1fa0ace8e18156593acd36e3fb792922,566,1,75
1fa154efa0884dccbc8a82285623f8d4,240,1,1447
1fa1e08b53682b1c445619639d250601,166,2,866
1fa22083bdc82971e0f2ada59064984e,370,1,517
1fa31edbc81c4b2b6e557c01360ae377,113,1,478
1fa44cbd73858648c8e08aa34698e181,162,1,154
1fa46490ffc2bdf1c5eb066cec1fcd2a,526,1,725
1fa5b2d41d572f019ebe025f76fd31fc,272,1,429
1fa677123baa5518ae63c12d3f5c850f,35,1,228
1fa79d6381da23d912745ebed94c8c8c,76,1,317
1fa9870159bfbac350f199e343299c9c,199,1,101
1fa9b1d14629ef237e0b2f570030df90,336,2,799
1fab09edf6749cee5d6829be35daa13b,395,1,163
1fab45044607781492b36762739233af,24,1,122
1fad6bf7fac2363f6c71156fc94bd3bb,115,1,53
1fafefa7734433ada619a6cef43aaf69,261,1,394
1fb06669c6567f0824c37a2c8a142361,84,1,145
1fb07a3e5e99a1080a300a485a8dbf39,356,1,104
1fb0de25fc442a05a520c93456c1e8b3,133,1,306
1fb38e71af7bc75c40a5e8ac80d3d748,215,1,387
1fb4a26745406d39d44aea5ee0da9608,89,2,1069
